Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
11/28/2017,3012465222,Compound Preferred LLC,483,01/17/2024,https://www.fda.gov/media/104849/download,282376
09/07/2016,3012562031,University of Washington Inpatient Pharmacy,483,01/17/2024,https://www.fda.gov/media/99630/download,282670
09/12/2016,3012590153,Akina Pharmacy,483,01/17/2024,https://www.fda.gov/media/100574/download,281638
01/05/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/110386/download,281732
08/02/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/113344/download,281740
08/02/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/113405/download,281741
04/21/2017,3012669716,Preferred Homecare (Park Infusioncare LP),483,01/17/2024,https://www.fda.gov/media/104615/download,281724
10/12/2016,3012729009,Cincinnati Specialty Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/100536/download,281910
02/28/2017,3012729025,"Magellan Rx Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/103155/download,281999
11/05/2018,3012746140,Pentec Health,483,01/17/2024,https://www.fda.gov/media/111690/download,281859
10/17/2016,3012773475,Ladd Family Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/101174/download,282375
05/30/2018,3012890460,"Optum Compounding Services, LLC",483,01/17/2024,https://www.fda.gov/media/112827/download,282646
10/24/2018,3013024146,"Imprimis NJOF, LLC",483,01/17/2024,https://www.fda.gov/media/107150/download,282050
11/20/2017,3013030904,"Atlas Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/108456/download,282641
09/19/2017,3013075945,"Diamond Drugs, Inc.",483,01/17/2024,https://www.fda.gov/media/107470/download,281856
04/06/2017,3013118095,Healthy Choice Compounding LLC,483,01/17/2024,https://www.fda.gov/media/104224/download,282003
02/28/2017,3013159937,"In Your Atmosphere Holdings LLC, (dba Highland Pharmacy)",483,01/17/2024,https://www.fda.gov/media/103153/download,282017
04/12/2017,3013236711,Overton Brooks VA Medical Center,483,01/17/2024,https://www.fda.gov/media/104404/download,282259
10/24/2018,3013329127,Medcraft LLC,483,01/17/2024,https://www.fda.gov/media/115069/download,281882
08/03/2017,3013330273,Park Infusioncare LP dba Preferred Homecare,483,01/17/2024,https://www.fda.gov/media/106668/download,281727
05/24/2017,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/104914/download,282592
05/24/2017,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/105357/download,282590
03/21/2018,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/104909/download,282597
06/21/2017,3013401760,Shiraz Specialty Pharmacy Inc. dba Axis Pharmacy Northwest,483,01/17/2024,https://www.fda.gov/media/105795/download,282666
08/29/2017,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/107200/download,282664
09/12/2017,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/107256/download,282663
11/15/2018,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,01/17/2024,https://www.fda.gov/media/111719/download,282503
09/29/2017,3013441865,"Carepoint Healthcare, LLC dba Carepoint Pharmacy",483,01/17/2024,https://www.fda.gov/media/107618/download,282361
08/03/2017,3013442632,"Bella Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/106097/download,282358
09/15/2017,3013442653,"Heartland Home Infusions, Inc., dba HHI Infusion Services",483,01/17/2024,https://www.fda.gov/media/107349/download,282360
09/15/2017,3013444075,Custom RX LLC,483,01/17/2024,https://www.fda.gov/media/107343/download,282283
09/21/2017,3013446837,Accurate RX Pharmacy Consulting LLC,483,01/17/2024,https://www.fda.gov/media/107441/download,282105
07/26/2017,3013452490,ARJ Infusion Services Inc,483,01/17/2024,https://www.fda.gov/media/106667/download,282282
08/30/2017,3013456913,Biomed PA Inc. dba Soleo Health,483,01/17/2024,https://www.fda.gov/media/107157/download,281855
09/19/2017,3013497126,"Triad Rx, Inc",483,01/17/2024,https://www.fda.gov/media/107393/download,282659
09/29/2017,3013505558,"Ideal Specialty Apothecary Inc., dba Ideal Pharmacy",483,01/17/2024,https://www.fda.gov/media/107905/download,282045
08/11/2017,3013544438,"Safeway, Inc.",483,01/17/2024,https://www.fda.gov/media/106956/download,282579
08/21/2017,3013576855,Heartland I.V. Care,483,01/17/2024,https://www.fda.gov/media/107057/download,282140
05/09/2018,3013670025,"California Stem Cell Treatment Center, Inc",483,01/17/2024,https://www.fda.gov/media/106856/download,282593
10/20/2017,3013675130,D & S Enterprises of Vero Beach LLC,483,01/17/2024,https://www.fda.gov/media/107424/download,282453
04/09/2018,3013736415,"SCA Pharmaceuticals, LLC.",483,01/17/2024,https://www.fda.gov/media/112499/download,282484
10/24/2018,3013736415,"SCA Pharmaceuticals, LLC.",483,01/17/2024,https://www.fda.gov/media/112089/download,282485
05/23/2018,3013918415,Pharmacy Doctors Enterprises dba Zion Clinic Pharmacy,483,01/17/2024,https://www.fda.gov/media/110468/download,282456
10/12/2018,3013931875,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/109719/download,282051
04/09/2018,3013935808,Rocky Mountain Apothecary DBA Rocky Mountain Pharmacy,483,01/17/2024,https://www.fda.gov/media/112544/download,282087
02/21/2018,3013995728,"Infusion Partners, LLC",483,01/17/2024,https://www.fda.gov/media/111297/download,281916
07/10/2015,3014033194,Blue Ridge Pharmacy and Compounding Center,483,01/17/2024,https://www.fda.gov/media/87067/download,281923
05/09/2018,3014124903,Infuscience Inc,483,01/17/2024,https://www.fda.gov/media/113271/download,282141
03/06/2018,3014174643,"New England Life Care, Inc.",483,01/17/2024,https://www.fda.gov/media/111396/download,282225
05/09/2018,3014332926,Medlife Pharmacy and Compounding,483,01/17/2024,https://www.fda.gov/media/112792/download,282596
08/01/2018,3014454961,"Sharp Drugs, Inc.",483,01/17/2024,https://www.fda.gov/media/114951/download,282008
07/26/2018,3014480778,Pharmcore Inc. dba Hallandale Pharmacy,483,01/17/2024,https://www.fda.gov/media/114889/download,282462
10/24/2018,3023927023,Apollo Care LLC,483,01/17/2024,https://www.fda.gov/media/112143/download,282109
12/08/2023,3009483004,Dr Reddy's Laboratories Limited,483,12/28/2023,https://www.fda.gov/media/175135/download,282687
12/12/2023,3011524794,Laurus Synthesis Private Limited,483,12/28/2023,https://www.fda.gov/media/175136/download,282686
12/11/2023,3012740315,Torrent Pharmaceuticals Limited,483,12/28/2023,https://www.fda.gov/media/175134/download,282685
09/21/2023,3014937058,"ModernaTX, Inc.",483,12/27/2023,https://www.fda.gov/media/175123/download,282688
10/20/2023,3013736415,"SCA Pharmaceuticals, LLC.",483,12/19/2023,https://www.fda.gov/media/174927/download,282689
10/27/2023,3002949099,Dr. Reddy's Laboratories Ltd.,483,11/29/2023,https://www.fda.gov/media/174209/download,282691
10/20/2023,3011853060,Kilitch Healthcare India Limited,483,11/29/2023,https://www.fda.gov/media/174223/download,282690
10/20/2023,3011853060,Kilitch Healthcare India Limited,483,11/28/2023,https://www.fda.gov/media/174190/download,282692
07/31/2023,3014307835,"Central Admixture Pharmacy Services, Inc.",483,11/15/2023,https://www.fda.gov/media/173408/download,282693
10/18/2023,3004540906,NATCO Pharma Limited,483,11/01/2023,https://www.fda.gov/media/173542/download,282694
06/28/2023,3010840309,"SterRx, LLC",483,11/01/2023,https://www.fda.gov/media/173118/download,282695
09/19/2023,3010943533,"Pine Pharmaceuticals, LLC",483,11/01/2023,https://www.fda.gov/media/173117/download,282696
07/05/2023,3014391500,New Vitalis Pharmacy LLC,483,11/01/2023,https://www.fda.gov/media/173120/download,282697
07/04/2023,3005023799,UCB Farchim SA,483,10/24/2023,https://www.fda.gov/media/173281/download,282698
10/12/2023,3007187282,Panacea Biotec Pharma Limited,483,10/20/2023,https://www.fda.gov/media/173232/download,282699
09/01/2023,3010479596,"Samsung Biologics Co., Ltd.",483,10/17/2023,https://www.fda.gov/media/173114/download,282700
07/07/2023,3010704905,Surgery Pharmacy Services Inc,483,10/12/2023,https://www.fda.gov/media/172933/download,282702
09/08/2023,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,10/12/2023,https://www.fda.gov/media/172930/download,282701
03/24/2023,2246824,"Spectrum Laboratory Products, Inc.",483,10/05/2023,https://www.fda.gov/media/172773/download,282703
03/02/2023,3021886842,"Snf Holdings, LLC",483,09/27/2023,https://www.fda.gov/media/172442/download,282704
02/10/2023,3011158388,Nephron Sterile Compounding Center LLC,483,09/25/2023,https://www.fda.gov/media/171873/download,282705
07/13/2023,1000158576,Novo Nordisk Pharmaceutical Industries LP,483,09/22/2023,https://www.fda.gov/media/172377/download,282706
08/23/2023,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,09/22/2023,https://www.fda.gov/media/172204/download,282707
06/02/2023,3004034796,"Delta Pharma, Inc.",483,08/23/2023,https://www.fda.gov/media/171282/download,282708
07/20/2023,3011248248,Biocon Sdn. Bhd.,483,08/14/2023,https://www.fda.gov/media/171134/download,282709
04/04/2023,3004603767,JD & SN Inc.,483,08/09/2023,https://www.fda.gov/media/170887/download,282710
06/08/2023,3002835459,Med Shop Total Care Inc.,483,08/07/2023,https://www.fda.gov/media/170766/download,282711
06/02/2023,3013023419,BayCare Integrated Service Center LLC,483,07/28/2023,https://www.fda.gov/media/170667/download,282712
03/30/2023,3009590582,"Central Admixture Pharmacy Services, Inc.",483,07/27/2023,https://www.fda.gov/media/170587/download,282713
09/01/2022,3005949964,"Catalent Indiana, LLC",483,07/21/2023,https://www.fda.gov/media/170450/download,282714
05/17/2023,3010683157,"SCA Pharmaceuticals, Inc.",483,07/19/2023,https://www.fda.gov/media/170293/download,282717
12/16/2022,3011627411,Sentara Infusion Services,483,07/19/2023,https://www.fda.gov/media/170289/download,282716
03/03/2023,3014784835,"Wuxi STA Pharmaceutical Co., Ltd",483,07/19/2023,https://www.fda.gov/media/170404/download,282715
05/12/2023,3005949964,"Catalent Indiana, LLC",483,07/14/2023,https://www.fda.gov/media/170260/download,282718
03/15/2023,3008174851,Palisades Compounding Pharmacy,483,07/13/2023,https://www.fda.gov/media/170141/download,282721
03/06/2023,3013438665,"Fresenius Kabi Compounding, LLC",483,07/13/2023,https://www.fda.gov/media/170140/download,282720
04/05/2023,3013927023,"Apollo Care, LLC",483,07/13/2023,https://www.fda.gov/media/170139/download,282719
09/28/2022,3012814943,The Medicine Shoppe,483,07/06/2023,https://www.fda.gov/media/169800/download,282723
03/09/2023,3015468054,Maimonides Medical Center - Pharmacy,483,07/06/2023,https://www.fda.gov/media/169793/download,282722
05/12/2023,3003157498,Intas Pharmaceuticals Limited,483,07/05/2023,https://www.fda.gov/media/170051/download,282724
06/23/2023,3007574780,Ipca Laboratories Limited,483,07/05/2023,https://www.fda.gov/media/170050/download,282725
03/03/2023,3015162096,Prisma Health Outsourcing Facility,483,06/28/2023,https://www.fda.gov/media/169841/download,282726
08/12/2022,3021769057,"iRhythm Technologies, Inc.",483,06/13/2023,https://www.fda.gov/media/169399/download,282727
04/21/2023,3003909356,UCB Pharma S.A.,483,05/25/2023,https://www.fda.gov/media/168515/download,282728
12/02/2022,3010247115,Nephron Pharmaceuticals,483,05/16/2023,https://www.fda.gov/media/168157/download,282729
04/26/2023,3005977675,Ipca Laboratories Limited,483,05/15/2023,https://www.fda.gov/media/168179/download,282730
03/07/2023,1000291122,Rentschler Biopharma SE,483,05/05/2023,https://www.fda.gov/media/167789/download,282731
10/21/2022,1819470,Eli Lilly & Company,483,05/01/2023,https://www.fda.gov/media/167686/download,282732
03/17/2023,3013702557,Alvotech HF,483,04/26/2023,https://www.fda.gov/media/167493/download,282733
01/16/2023,3004575449,"Ajinomoto Althea, Inc.",483,04/25/2023,https://www.fda.gov/media/167466/download,282734
03/29/2023,3007549629,Lupin Limited,483,04/19/2023,https://www.fda.gov/media/167276/download,282735
03/29/2023,3007549629,Lupin Limited,483,04/14/2023,https://www.fda.gov/media/167139/download,282736
08/18/2022,3012053582,"QuVa Pharma, Inc.",483,04/05/2023,https://www.fda.gov/media/166635/download,282737
01/30/2023,3017983596,Advanced Infusion Solutions,483,04/05/2023,https://www.fda.gov/media/166636/download,282738
03/02/2023,3012323885,Global Pharma Healthcare Private Limited,483,03/30/2023,https://www.fda.gov/media/166739/download,282739
02/17/2023,3008581988,Cipla Limited,483,03/02/2023,https://www.fda.gov/media/165827/download,282740
11/30/2022,3012258924,CareFirst Specialty Pharmacy LLC,483,02/24/2023,https://www.fda.gov/media/164956/download,282741
12/09/2022,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,02/23/2023,https://www.fda.gov/media/165511/download,282742
12/23/2022,3010254278,Amneal Pharmaceuticals Private Ltd.,483,02/22/2023,https://www.fda.gov/media/165565/download,282743
12/09/2022,3012590153,Northern VA Compounders PLLC,483,02/21/2023,https://www.fda.gov/media/165513/download,282744
09/23/2022,3011967886,"RC Outsourcing, LLC",483,02/03/2023,https://www.fda.gov/media/165149/download,282746
12/14/2022,3016710931,Wells Pharma of Houston LLC,483,02/03/2023,https://www.fda.gov/media/165151/download,282745
11/30/2022,3004858203,Pharmacy Innovations,483,01/30/2023,https://www.fda.gov/media/164725/download,282747
09/12/2022,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,01/30/2023,https://www.fda.gov/media/164854/download,282749
10/27/2022,3017374013,PQ Pharmacy LLC,483,01/30/2023,https://www.fda.gov/media/164727/download,282748
12/02/2022,3004011473,Intas Pharmaceuticals Limited,483,01/18/2023,https://www.fda.gov/media/164602/download,282750
06/08/2022,3022897129,Hikma Injectables USA Inc,483,01/18/2023,https://www.fda.gov/media/164594/download,282751
12/08/2022,3013497126,"Triad Rx, Inc",483,01/11/2023,https://www.fda.gov/media/164462/download,282753
12/09/2022,3021451094,Purformance Wellness Pharmacy LLC dba Seven Cells,483,01/11/2023,https://www.fda.gov/media/164466/download,282752
07/06/2022,3012063246,"Valisure, LLC",483,01/06/2023,https://www.fda.gov/media/164244/download,282754
05/20/2022,3004672766,Glenmark Pharmaceuticals Limited,483,12/28/2022,https://www.fda.gov/media/164243/download,282755
11/12/2019,1000171152,Recipharm Monts,483,12/23/2022,https://www.fda.gov/media/164192/download,282756
09/30/2022,3005636572,"South Berwick Pharmacy Seacoast Compounding, Inc.",483,12/20/2022,https://www.fda.gov/media/164072/download,282758
10/13/2022,3010241801,"Vital Care Compounder, Inc",483,12/20/2022,https://www.fda.gov/media/164071/download,282757
03/18/2022,3012283530,Arnold Professional Pharmacy,483,12/15/2022,https://www.fda.gov/media/163921/download,282759
11/23/2022,3002807511,Lupin Limited,483,12/08/2022,https://www.fda.gov/media/163788/download,282760
06/16/2022,3002468086,"QuVa Pharma, Inc.",483,12/07/2022,https://www.fda.gov/media/163641/download,282762
11/18/2022,3006370489,Apitoria Pharma Private Limited,483,12/07/2022,https://www.fda.gov/media/163754/download,282761
09/09/2022,3011761882,"Curexa - East, LLC dba Curexa",483,12/07/2022,https://www.fda.gov/media/163642/download,282764
10/14/2022,3013931875,"QuVa Pharma, Inc.",483,12/07/2022,https://www.fda.gov/media/163673/download,282763
10/21/2022,3021032578,Rx Unlimited Pharmacy,483,12/07/2022,https://www.fda.gov/media/163640/download,282765
09/30/2022,3011286349,"Qualgen, LLC",483,11/28/2022,https://www.fda.gov/media/163431/download,282766
10/07/2022,3011924560,"Burt's Pharmacy, LLC",483,11/28/2022,https://www.fda.gov/media/163429/download,282769
04/15/2022,3021028639,Lynn Oaks Compounding Pharmacy,483,11/28/2022,https://www.fda.gov/media/163497/download,282768
09/15/2022,3021934346,"Valor Compounding Pharmacy, Inc DBA  Valor Compounding Pharmacy",483,11/28/2022,https://www.fda.gov/media/163507/download,282770
05/20/2022,3022076307,Be Well Natural Medicine,483,11/28/2022,https://www.fda.gov/media/163430/download,282767
06/27/2022,3010589333,Right Value Drug Stores LLC,483,11/21/2022,https://www.fda.gov/media/163333/download,282771
07/29/2022,3011152407,AnazaoHealth Corporation,483,11/21/2022,https://www.fda.gov/media/163365/download,282772
08/12/2022,3015826782,Carolina Infusion,483,11/16/2022,https://www.fda.gov/media/163087/download,282773
09/16/2022,3008876196,"Athenex Pharma Solutions, LLC",483,11/14/2022,https://www.fda.gov/media/163093/download,282774
08/11/2022,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,11/14/2022,https://www.fda.gov/media/163089/download,282775
08/05/2022,3003348498,ImprimisRx NJ,483,11/07/2022,https://www.fda.gov/media/162966/download,282779
06/17/2022,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,11/07/2022,https://www.fda.gov/media/162964/download,282780
